ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'PR78738924,Aurore,Hubert,Female,1981-11-02,43,Temporary Visa,Democratic Republic of Congo,28090569,Retirement Visa,2023-10-06,2033-10-03,PER16547,N/A,ylecoq@net,0156028663,"10, chemin Lacombe, 97694 Fabre-sur-Étienne",Saint Lorraine,Gauteng,58864,expert immobilier immobilier,French,20
'0409246327094,Thando,Ngubane,Male,2004-09-24,20,Citizen,South Africa,16030806,N/A,N/A,N/A,N/A,N/A,ndlondlobhekizizwe@africa.com,(568)865-4775x86165,"3300 Adelaide Isitaladi, iKapa, 1044",Polokwane,Gauteng,4675,Forest/woodland manager,Zulu,N/A
'8311141337003,Thembile,Malambule,Female,1983-11-14,41,Citizen,South Africa,70877447,N/A,N/A,N/A,N/A,N/A,nomcebo51@co.za,973.760.1905x89493,"3849 Rivonia Umgwaqo, Tembisa, 4286",Boksburg,Northern Cape,9021,Civil Service administrator,Zulu,N/A
'PR25643644,Minenhle,Jamasijadu,Male,2003-06-12,22,Citizen,Malawi,96602834,Business Visa,2024-11-18,2034-11-16,PER52340,N/A,dumisilemathenjwa@com,001-710-232-4492x26692,"802 William Isitaladi, eGoli, 5997",Witbank,North West,5726,Dancer,Zulu,7
'4209166212060,Nhlanhla,Jokiwe,Male,1942-09-16,82,Citizen,South Africa,50740760,N/A,N/A,N/A,N/A,N/A,gamededumisile@africa.com,(604)788-2931,"7135 Somerset Indawo, Bloemfontein, 5869",Paarl,KwaZulu-Natal,9663,Civil Service fast streamer,Zulu,N/A
'PR44662919,Dumisani,Lamula,Female,2002-10-28,22,Temporary Visa,Ethiopia,19344594,Study Visa,2022-11-20,2032-11-17,PER43258,N/A,xluqe@net,292.920.3530x2393,"509 Somerset Indlela, Paarl, 9966",Upington,Gauteng,1497,Risk manager,Zulu,4
'PR93231010,Witold,Löffler,Male,1974-10-04,50,Citizen,Germany,194740057,Corporate Visa,2024-08-10,2034-08-08,PER54482,N/A,jmartin@germany.com,+49(0) 793725344,"Hamanngasse 3, 21449 Ebermannstadt",Rothenburg ob der Tauber,Eastern Cape,07062,Fleischer,German,17
'PR82083644,Silondile,Sabelo,Female,1970-05-14,55,Asylum Seeker,Somalia,44384510,Study Visa,2023-03-11,2033-03-08,PER40986,N/A,mnqobi63@com,242-586-0688,"11 Smith Isitaladi, Mahikeng, 5207",Rustenburg,Mpumalanga,3715,Advertising copywriter,Zulu,13
'4807046125061,Luyanda,Mavundla,Male,1948-07-04,77,Temporary Visa,South Africa,13690246,N/A,N/A,N/A,N/A,N/A,minenhle12@africa.com,(230)626-5928x53941,"837 Voortrekker Indawo, Newcastle, 5445",Polokwane,North West,1568,Freight forwarder,Zulu,N/A
'PR89326959,Thando,Sokhulu,Male,2002-01-07,23,Citizen,Malawi,52246812,Critical Skills Visa,2025-06-23,2035-06-21,PER87356,N/A,sibalukhulumlungisi@com,+1-675-553-5561x642,"862 West Isitaladi, eThekwini, 8760",Benoni,Free State,1990,"Designer, furniture",Zulu,7
'AS173591,Mandla,Mphazima,Male,1983-10-02,41,Citizen,Ghana,G3337398,Asylum Seeker Permit,2024-11-21,2026-11-21,ASP93186,Rejected,luyandacibane@com.gh,678.682.9407x65030,"31 Long Indlela, Tembisa, 6474",iKapa,Northern Cape,7745,Astronomer,Zulu,4
'TV83830,Vusumuzi,Nxumalo,Male,1999-05-14,26,Asylum Seeker,Zimbabwe,ZI970584,Critical Skills Visa,2025-01-07,2025-08-04,VIS15536,N/A,dindelathandeka@co.zw,(375)401-9924x1826,"747 Nelson Mandela Indlela, Newcastle, 1774",Bloemfontein,Gauteng,6916,Clinical molecular geneticist,Zulu,7
'9709237232009,Thando,Hlumakazi,Male,1997-09-23,27,Citizen,South Africa,81066894,N/A,N/A,N/A,N/A,N/A,isokhwebula@africa.com,+1-980-354-2650x715,"6903 Milner Isitaladi, Chatsworth, 3568",Springs,Gauteng,2381,Sales executive,Zulu,N/A
'8011195072079,Mthokozisi,Makhedama,Male,1980-11-19,44,Citizen,South Africa,86348802,N/A,N/A,N/A,N/A,N/A,maphalalazinhle@africa.com,+1-269-915-6754x280,"9540 Long Isitaladi, Vanderbijlpark, 4019",iKapa,Free State,2403,Secondary school teacher,Zulu,N/A
'PR68401983,Bhekisisa,Nombhoco,Female,1994-06-06,31,Permanent Resident,Zambia,34837670,Relative's Visa,2025-03-26,2035-03-24,PER13251,N/A,olwethungwekazi@com,215-296-4173x887,"18 Queen Isitaladi, Mahikeng, 9033",eThekwini,Limpopo,6430,Insurance claims handler,Zulu,7
'PR33158484,Luyanda,Sitolotolo,Male,2004-10-19,20,Asylum Seeker,Lesotho,59998086,Work Visa,2023-06-04,2033-06-01,PER37846,N/A,siyabonga39@net,515.716.0610,"715 Cecil Umgwaqo, Krugersdorp, 8592",Rustenburg,KwaZulu-Natal,9422,Actuary,Zulu,17
'TV97850,Bandile,Sondisa,Male,1996-10-23,28,Temporary Visa,Botswana,BO137833,Critical Skills Visa,2024-03-11,2026-04-29,VIS36192,N/A,dumisilechagwe@org,7255808017,"22 Churchill Ithafa, Sasolburg, 6327",Vereeniging,Eastern Cape,8612,"Engineer, communications",Zulu,6
'6806243955041,Nomvula,Manzi,Female,1968-06-24,57,Asylum Seeker,South Africa,20789741,N/A,N/A,N/A,N/A,N/A,bhekani23@africa.com,+1-800-498-8358x9459,"5544 Cecil Umgwaqo, Springs, 9017",Centurion,Limpopo,6709,Sports development officer,Zulu,N/A
'PR40445364,Mthokozisi,Mantshinga,Male,1982-08-25,43,Citizen,Ghana,G7943983,Work Visa,2023-08-31,2033-08-28,PER24341,N/A,andilemenziwa@com.gh,710-838-6735,"362 Smith Isitaladi, Krugersdorp, 5469",Boksburg,Northern Cape,8638,Video editor,Zulu,11
'TV98526,Thando,Ntuli,Male,1983-09-23,41,Citizen,Lesotho,16092933,Retirement Visa,2024-04-08,2025-12-28,VIS46220,N/A,zenzile22@com,+1-864-256-4123x25226,"70 President Ithafa, Chatsworth, 8842",Kathu,KwaZulu-Natal,8229,Chartered certified accountant,Zulu,9
'TV75576,Sibusisiwe,Gumede,Female,1976-05-02,49,Citizen,Malawi,31606733,Business Visa,2025-01-16,2025-10-14,VIS41267,N/A,zibuyilencwaba@com,910.404.3175,"628 High Isitaladi, Benoni, 5146",Centurion,Western Cape,9390,Systems analyst,Zulu,2
'4212224324073,Sithembiso,Sibisi,Female,1942-12-22,82,Citizen,South Africa,62318424,N/A,N/A,N/A,N/A,N/A,malevubhekizizwe@za.net,+1-746-317-1970x830,"41 Gandhi Ithafa, Welkom, 4797",iBhayi,Eastern Cape,3045,Multimedia specialist,Zulu,N/A
'PR87348566,Andile,Sontuli,Male,1981-04-09,44,Citizen,Somalia,36735750,Work Visa,2024-06-26,2034-06-24,PER64846,N/A,kholosenokulunga@net,+1-413-480-8620x99943,"4739 Joseph Umgwaqo, Centurion, 1291",Vereeniging,North West,5544,Production manager,Zulu,0
'TV71127,Thabisile,Nombhoco,Female,1971-01-01,54,Temporary Visa,Nigeria,N3946380,Relative's Visa,2023-05-16,2026-02-25,VIS37579,N/A,thembeka23@nigeria.com,884.249.4865x6560,"458 Short Indawo, Rustenburg, 8775",Kathu,KwaZulu-Natal,5190,Homeopath,Zulu,2
'4603167382035,Andile,Vundla,Male,1946-03-16,79,Citizen,South Africa,54160341,N/A,N/A,N/A,N/A,N/A,nomalanga78@co.za,(846)333-2122x18737,"3490 Long Umgwaqo, Bethlehem, 9952",Boksburg,KwaZulu-Natal,3600,Naval architect,Zulu,N/A
'TV70708,Owethu,Ntenga,Female,1980-12-29,44,Citizen,Somalia,47469169,Work Visa,2025-07-25,2028-03-08,VIS13556,N/A,londiwe35@net,001-270-538-2253,"90 Rivonia Indlela, Thohoyandou, 6335",Randfontein,Eastern Cape,6302,"Programmer, systems",Zulu,16
'5809098066074,Nhlanhla,Mlambo,Male,1958-09-09,67,Permanent Resident,South Africa,66743863,N/A,N/A,N/A,N/A,N/A,sgwacela@co.za,649.734.4334x152,"967 William Indawo, Newcastle, 1922",Rustenburg,Western Cape,2354,Pathologist,Zulu,N/A
'PR65375762,Nothando,Mayisela,Female,1974-04-22,51,Citizen,Somalia,17307073,Critical Skills Visa,2023-12-29,2033-12-26,PER16595,N/A,pmadinane@com,001-262-910-6652x0953,"9383 Clarence Isitaladi, Randfontein, 7135",Mahikeng,KwaZulu-Natal,3468,Forensic scientist,Zulu,10
'TV51950,Mzamo,Mayeza,Male,1987-04-25,38,Citizen,Nigeria,N2189231,Retirement Visa,2024-12-12,2025-11-26,VIS19082,N/A,sithulisiyabonga@com.ng,315-765-3809x58902,"126 High Umgwaqo, Soweto, 6446",Kimberley,Mpumalanga,8107,Financial manager,Zulu,5
'PR84752510,Nozizwe,Mzobe,Female,2000-01-17,25,Citizen,Zimbabwe,ZI294405,Corporate Visa,2024-11-04,2034-11-02,PER14560,N/A,ssompisi@co.zw,001-394-727-2471x351,"60 Oxford Indawo, Polokwane, 9990",Tembisa,Western Cape,2553,Geophysicist/field seismologist,Zulu,20
'PR27279258,Erika,Bauer,Female,1999-10-05,25,Permanent Resident,Germany,156181455,Corporate Visa,2023-09-27,2033-09-24,PER84520,N/A,kdoehn@de,06956 876605,"Annelies-Kramer-Ring 213, 79016 Diepholz",Osterburg,Limpopo,16463,Schornsteinfeger,German,11
'7805229436042,Siyabonga,Mkhumbuzi,Male,1978-05-22,47,Citizen,South Africa,48047179,N/A,N/A,N/A,N/A,N/A,qkhaba@africa.com,+1-837-818-3011x79822,"449 Short Indlela, Vanderbijlpark, 4337",Welkom,Gauteng,8808,Bookseller,Zulu,N/A
'8804126068004,Thabani,Mavela,Male,1988-04-12,37,Citizen,South Africa,15739998,N/A,N/A,N/A,N/A,N/A,engcemu@co.za,4917336970,"89 Paul Kruger Indawo, Randfontein, 1528",Centurion,Gauteng,7032,Senior tax professional/tax inspector,Zulu,N/A
'AS674780,Minenhle,Mnqamu,Male,1978-04-10,47,Citizen,Nigeria,N7890433,Asylum Seeker Permit,2024-12-12,2026-12-12,ASP95351,Interview Scheduled,nomathalenteshinga@com.ng,458.609.6965,"8238 Thomas Umgwaqo, Potchefstroom, 2383",Tembisa,Gauteng,8856,Haematologist,Zulu,5
'PR45741068,Harm,Eberhardt,Male,2002-02-22,23,Citizen,Germany,406010802,Business Visa,2024-06-01,2034-05-30,PER11723,N/A,metztheda@germany.com,00082 719672,"Schulzgasse 6/4, 70981 Hoyerswerda",Dessau,Western Cape,54022,Bäcker,German,8
'9010117920003,Sibonelo,Kweyama,Male,1990-10-11,34,Citizen,South Africa,61304989,N/A,N/A,N/A,N/A,N/A,exolo@africa.com,240-447-5620x5725,"77 Grey Indlela, Benoni, 7721",Potchefstroom,Gauteng,7960,Therapeutic radiographer,Zulu,N/A
'PR15837650,Bhekizizwe,Nhlapho,Female,1992-10-16,32,Citizen,Nigeria,N7622204,Critical Skills Visa,2025-07-07,2035-07-05,PER91486,N/A,thabanimzizi@com.ng,993.704.1397,"4080 Albertina Sisulu Umgwaqo, Boksburg, 9673",Chatsworth,Mpumalanga,3351,Fashion designer,Zulu,4
'8405177351048,Lungile,Mpunzana,Male,1984-05-17,41,Citizen,South Africa,37722394,N/A,N/A,N/A,N/A,N/A,sibongileanele@co.za,001-290-250-0632x189,"84 Grey Isitaladi, Boksburg, 7231",Polokwane,KwaZulu-Natal,5404,Minerals surveyor,Zulu,N/A
'AS169591,Antoinette,Grondin,Female,2001-05-10,24,Asylum Seeker,France,736670656,Asylum Seeker Permit,2023-08-11,2025-08-10,ASP36277,Rejected,lucy79@fr,0360351534,"4, chemin Charles Godard, 88727 Lacombe",Munozboeuf,Northern Cape,70576,ingénieur en acoustique,French,7
'PR44146692,Sibonelo,Jali,Male,2002-10-29,22,Citizen,Zambia,66847415,Retirement Visa,2023-01-18,2033-01-15,PER56113,N/A,ntshangasezenzile@org,858.972.6082,"34 Charles Indawo, Middelburg, 7938",Musina,KwaZulu-Natal,2449,Video editor,Zulu,15
'9001082440091,Bhekokwakhe,Thusini,Female,1990-01-08,35,Citizen,South Africa,76919557,N/A,N/A,N/A,N/A,N/A,luyandampikela@africa.com,995.844.7660x099,"42 Voortrekker Indlela, Welkom, 7454",Tembisa,Western Cape,8072,Surgeon,Zulu,N/A
'9402056779070,Vusumuzi,Ngwazi,Male,1994-02-05,31,Citizen,South Africa,32669530,N/A,N/A,N/A,N/A,N/A,mbokazithembekile@co.za,524-206-6941x99202,"4289 West Indlela, Mbombela, 7201",Musina,Gauteng,5223,Charity officer,Zulu,N/A
'0402158834099,Sibonelo,Ntenga,Male,2004-02-15,21,Citizen,South Africa,29316638,N/A,N/A,N/A,N/A,N/A,mthokozisi60@co.za,001-890-298-5231,"7473 James Indawo, Kimberley, 8000",Upington,Mpumalanga,6228,Video editor,Zulu,N/A
'6808131152089,Bhekokwakhe,Mhlongwane,Female,1968-08-13,57,Temporary Visa,South Africa,51583093,N/A,N/A,N/A,N/A,N/A,bhekisisajamasijadu@co.za,321-286-6786x38927,"5722 High Isitaladi, Bethlehem, 2954",eGoli,KwaZulu-Natal,3371,Dramatherapist,Zulu,N/A
'7606033047033,Sihawukele,Ayize,Female,1976-06-03,49,Citizen,South Africa,87087902,N/A,N/A,N/A,N/A,N/A,mcambijabulani@za.net,698.702.6064,"6911 Walter Sisulu Ithafa, Sasolburg, 4534",iBhayi,Free State,4992,"Engineer, site",Zulu,N/A
'6201129538054,Siyabonga,Ncube,Male,1962-01-12,63,Citizen,South Africa,50204006,N/A,N/A,N/A,N/A,N/A,thabisangungunyana@za.net,661.693.2969x9161,"877 Rivonia Umgwaqo, Kathu, 6530",Witbank,Free State,3398,Proofreader,Zulu,N/A
'9810115575086,Jabulani,Kheswa,Male,1998-10-11,26,Temporary Visa,South Africa,44591542,N/A,N/A,N/A,N/A,N/A,ncwabamcebisi@africa.com,310-225-9797,"78 Gandhi Indlela, Springs, 8126",Centurion,Free State,3332,Public affairs consultant,Zulu,N/A
'8902238253032,Jabulani,Kweyama,Male,1989-02-23,36,Permanent Resident,South Africa,98044622,N/A,N/A,N/A,N/A,N/A,mnqobinzuza@za.net,+1-728-300-6659,"518 Short Indlela, Welkom, 9223",Rustenburg,Mpumalanga,6841,Sport and exercise psychologist,Zulu,N/A
'7706059897061,Nhlanhla,Mayisela,Male,1977-06-05,48,Temporary Visa,South Africa,81684846,N/A,N/A,N/A,N/A,N/A,simphiweyinkosidlakela@za.net,001-291-645-9896,"4475 Thomas Ithafa, Chatsworth, 7402",Thohoyandou,Western Cape,7982,Chiropractor,Zulu,N/A
'4401272804043,Olwethu,Mthabela,Female,1944-01-27,81,Temporary Visa,South Africa,66216002,N/A,N/A,N/A,N/A,N/A,nomvula34@co.za,(453)241-1479x1369,"243 William Indawo, Kimberley, 6046",Bethlehem,Northern Cape,3412,"Psychologist, prison and probation services",Zulu,N/A
'AS999326,Bandile,Ntshangase,Male,1975-10-20,49,Citizen,Nigeria,N6145095,Asylum Seeker Permit,2024-10-18,2026-10-18,ASP33182,Under Review,musa86@nigeria.com,+1-391-597-6167x178,"18 Long Umgwaqo, Polokwane, 9944",iBhayi,North West,6578,"Designer, industrial/product",Zulu,7
'4601133698029,Mnqobi,Dlangamandla,Female,1946-01-13,79,Citizen,South Africa,12267715,N/A,N/A,N/A,N/A,N/A,gugumgobhozi@africa.com,001-739-391-6937x9867,"22 Paul Kruger Ithafa, eThekwini, 1424",Chatsworth,Eastern Cape,6482,"Scientist, research (maths)",Zulu,N/A
'4706123869027,Dumisile,Makhanya,Female,1947-06-12,78,Citizen,South Africa,69658171,N/A,N/A,N/A,N/A,N/A,zinhlemhlabandlovu@africa.com,209.352.3331x89879,"313 Nelson Mandela Indawo, uMgungundlovu, 3990",Kathu,Northern Cape,7605,"Embryologist, clinical",Zulu,N/A
'7811074830061,Nozibusiso,Dubazane,Female,1978-11-07,46,Citizen,South Africa,78827850,N/A,N/A,N/A,N/A,N/A,gmadondo@co.za,552.934.0210,"98 Edward Isitaladi, Newcastle, 2352",iKapa,Western Cape,3573,"Librarian, academic",Zulu,N/A
'7602142802084,Gugulethu,Ngcamu,Female,1976-02-14,49,Asylum Seeker,South Africa,25373229,N/A,N/A,N/A,N/A,N/A,nozizwe68@africa.com,8202004934,"7731 West Indlela, Vanderbijlpark, 9067",Vanderbijlpark,Mpumalanga,3454,Multimedia programmer,Zulu,N/A
'0001069185090,Thalente,Gwagwa,Male,2000-01-06,25,Citizen,South Africa,77841076,N/A,N/A,N/A,N/A,N/A,xuludumisani@za.net,8782616365,"90 Main Isitaladi, Stellenbosch, 2962",eThekwini,North West,8412,Airline pilot,Zulu,N/A
'TV73514,Mário,Barros,Male,1980-06-30,45,Permanent Resident,Mozambique,MO211373,Work Visa,2023-08-14,2026-03-28,VIS63095,N/A,angelaassuncao@co.mz,(351) 925 534 351,"Rua Tatiana Miranda, 879, 1963-369 Braga",Évora,Western Cape,4539-443,Pintor à pistola de superfícies,Portuguese,13
'PR79917833,Rita,Neves,Female,1992-09-19,32,Citizen,Mozambique,MO647834,Corporate Visa,2022-09-18,2032-09-15,PER56438,N/A,borgessofia@co.mz,968760828,"Largo Lima, 5, 0541-141 Loures",Amora,Gauteng,9941-583,Técnico de medicina nuclear,Portuguese,9
'9408073699068,Nkazimulo,Gwanyana,Female,1994-08-07,31,Permanent Resident,South Africa,12253639,N/A,N/A,N/A,N/A,N/A,jabulanintshangase@co.za,895.656.1150x17597,"91 Paul Kruger Indawo, Middelburg, 1284",George,Limpopo,9355,"Engineer, manufacturing",Zulu,N/A
'9601057219071,Thalente,Luvuno,Male,1996-01-05,29,Citizen,South Africa,11800484,N/A,N/A,N/A,N/A,N/A,ndandalithalente@africa.com,702-350-8988x419,"53 President Indlela, Klerksdorp, 3477",Newcastle,Gauteng,2199,Archivist,Zulu,N/A
'6203062549074,Sithembiso,Ngwane,Female,1962-03-06,63,Permanent Resident,South Africa,32873667,N/A,N/A,N/A,N/A,N/A,sonqandilesibusiso@co.za,867.217.1287x356,"3039 King Indlela, uMgungundlovu, 4096",Mbombela,Limpopo,7497,Chief Technology Officer,Zulu,N/A
'8109056497065,Bandile,Phakathwayo,Male,1981-09-05,44,Asylum Seeker,South Africa,67424144,N/A,N/A,N/A,N/A,N/A,smotha@africa.com,+1-391-693-6477x201,"9598 Victoria Ithafa, iBhayi, 6340",Soweto,Gauteng,6040,Quantity surveyor,Zulu,N/A
'8309049774023,Minenhle,Mphazima,Male,1983-09-04,42,Citizen,South Africa,83096059,N/A,N/A,N/A,N/A,N/A,ymzileni@za.net,+1-627-628-6746x99762,"546 Thomas Isitaladi, Paarl, 3892",Centurion,Limpopo,5095,Community education officer,Zulu,N/A
'PR48806498,Silondile,Bukhosini,Female,1979-09-13,46,Permanent Resident,Ghana,G5535844,Retirement Visa,2025-07-30,2035-07-28,PER47051,N/A,mahayenobantu@com.gh,817.534.8594,"80 Oxford Umgwaqo, Springs, 9532",Mbombela,Mpumalanga,3876,Ceramics designer,Zulu,11
'7201012894045,Thuthukile,Mahlase,Female,1972-01-01,53,Permanent Resident,South Africa,24578746,N/A,N/A,N/A,N/A,N/A,jabulani44@co.za,534.253.6997x606,"4986 Walter Sisulu Indawo, Rustenburg, 5491",Potchefstroom,Free State,4378,Ship broker,Zulu,N/A
'5705042417040,Thembile,Bikelwayo,Female,1957-05-04,68,Permanent Resident,South Africa,77916804,N/A,N/A,N/A,N/A,N/A,silondile23@co.za,001-756-206-6357x6640,"923 High Isitaladi, Rustenburg, 8755",eGoli,Western Cape,7790,"Doctor, general practice",Zulu,N/A
'TV64343,娟,张,Female,1991-05-26,34,Citizen,China,83620985,Corporate Visa,2024-12-13,2026-07-26,VIS15472,N/A,rren@com.cn,13252088088,内蒙古自治区太原市高坪六盘水街Q座 985551,旭县,Western Cape,704382,财务主管/总账主管,Mandarin,20
'4307124795066,Bhekokwakhe,Mphazima,Female,1943-07-12,82,Citizen,South Africa,82633419,N/A,N/A,N/A,N/A,N/A,thandazilentamonde@co.za,460-777-0537,"7457 Church Ithafa, Bethlehem, 3815",Newcastle,Free State,5379,Radio broadcast assistant,Zulu,N/A
'5310278780087,Zenzele,Tiba,Male,1953-10-27,71,Citizen,South Africa,57881236,N/A,N/A,N/A,N/A,N/A,mpilasimphiweyinkosi@co.za,598.373.1854x5379,"376 Adelaide Ithafa, Rustenburg, 9209",Uitenhage,Mpumalanga,1651,Animal technologist,Zulu,N/A
'AS516220,Hugues,Leleu,Male,2002-07-25,23,Citizen,France,270801688,Asylum Seeker Permit,2023-05-19,2025-05-18,ASP53628,Appeal Pending,zpoulain@france.com,+33 (0)7 60 26 96 06,"254, rue Marc Moreno, 60660 Da CostaBourg",Barbenec,Limpopo,43552,attaché territorial territoriale,French,7
'9109203109077,Sithembiso,Myeza,Female,1991-09-20,33,Temporary Visa,South Africa,77716150,N/A,N/A,N/A,N/A,N/A,lwandile47@africa.com,(759)829-5220x976,"22 Jan Smuts Umgwaqo, Polokwane, 3353",Boksburg,Limpopo,5383,Medical sales representative,Zulu,N/A
'4507177109054,Mandlakhe,Ngwazi,Male,1945-07-17,80,Citizen,South Africa,81620947,N/A,N/A,N/A,N/A,N/A,thandekamsani@africa.com,987-885-3542x02892,"458 George Indawo, Middelburg, 2948",Thohoyandou,Eastern Cape,4132,Materials engineer,Zulu,N/A
'TV13905,Dumisile,Ntshingila,Female,1982-08-15,43,Permanent Resident,Somalia,37650360,Work Visa,2023-11-17,2025-06-24,VIS55454,N/A,thabisilekhathide@org,754-404-0634x2752,"631 Main Isitaladi, Welkom, 8797",eGoli,North West,6690,Curator,Zulu,5
'6904066462057,SimphiweyiNkosi,Mnyandu,Male,1969-04-06,56,Citizen,South Africa,93256278,N/A,N/A,N/A,N/A,N/A,tmagubane@za.net,7677012583,"7309 Voortrekker Indlela, Stellenbosch, 1530",Stellenbosch,KwaZulu-Natal,8342,Chartered accountant,Zulu,N/A
'6110207892092,Lungile,Hlengwa,Male,1961-10-20,63,Temporary Visa,South Africa,55513529,N/A,N/A,N/A,N/A,N/A,nndlanya@africa.com,874.634.1981x6193,"325 Albertina Sisulu Ithafa, Bethlehem, 5515",Vereeniging,Mpumalanga,3260,Visual merchandiser,Zulu,N/A
'0511080861056,Zinhle,Nzima,Female,2005-11-08,19,Citizen,South Africa,13330884,N/A,N/A,N/A,N/A,N/A,luyanda16@africa.com,+1-514-503-5166,"2940 James Indlela, Uitenhage, 6847",Upington,Eastern Cape,8155,Passenger transport manager,Zulu,N/A
'4605192732042,Nokulunga,Ngungunyana,Female,1946-05-19,79,Citizen,South Africa,58361081,N/A,N/A,N/A,N/A,N/A,nkazimulo55@co.za,996-679-8041x7572,"201 Rivonia Indawo, Randfontein, 3834",iKapa,Northern Cape,3252,"Optician, dispensing",Zulu,N/A
'9003284962005,Thembile,Khulu,Female,1990-03-28,35,Asylum Seeker,South Africa,49847285,N/A,N/A,N/A,N/A,N/A,qgumbi@africa.com,001-598-739-2659,"32 Victoria Isitaladi, Kathu, 9362",Centurion,Eastern Cape,3452,Broadcast journalist,Zulu,N/A
'TV15291,अरुण,श्रीवास्तव,Male,2005-11-05,19,Citizen,India,98751073,Retirement Visa,2022-12-29,2025-01-13,VIS50439,N/A,mistriiussaa@india.com,+91 980 3659667,"06/60 पाण्डेय, अलांग 118088",भद्रक,Northern Cape,237150,"Education officer, museum",Hindi,17
'4101017304040,Vusumuzi,Dlodlo,Male,1941-01-01,84,Temporary Visa,South Africa,69453745,N/A,N/A,N/A,N/A,N/A,mcebisi54@africa.com,917.992.5757x4992,"528 Queen Indawo, Uitenhage, 3638",Vereeniging,Western Cape,8889,Medical technical officer,Zulu,N/A
'TV64013,Sibonelo,Shibase,Male,1999-12-18,25,Citizen,Botswana,BO417624,Critical Skills Visa,2023-09-30,2025-08-21,VIS91119,N/A,qmashinini@com,466.516.6555,"14 Gandhi Umgwaqo, eThekwini, 5869",Centurion,Free State,5283,Police officer,Zulu,9
'9103175979032,Thabani,Mathaba,Male,1991-03-17,34,Citizen,South Africa,71400526,N/A,N/A,N/A,N/A,N/A,makhedamagugulethu@za.net,001-449-688-2637x318,"1497 Elizabeth Umgwaqo, Musina, 5963",Vanderbijlpark,Western Cape,7104,Media buyer,Zulu,N/A
'PR54465117,Roland,Marty,Male,1988-12-18,36,Citizen,Democratic Republic of Congo,13059450,Corporate Visa,2023-05-11,2033-05-08,PER93836,N/A,elise96@net,02 96 02 67 34,"45, avenue Élise Hardy, 24134 DiasBourg",Courtois,Western Cape,88905,visiteur médical médicale,French,5
'PR61442390,Thembeka,Njiki,Female,2005-12-31,19,Citizen,Ghana,G8379216,Business Visa,2023-07-06,2033-07-03,PER14330,N/A,sibisisfiso@com.gh,+1-248-896-4008x499,"9758 High Isitaladi, Mbombela, 9623",Tembisa,KwaZulu-Natal,3454,Insurance risk surveyor,Zulu,9
'9707129413080,Lungile,Mdlalose,Male,1997-07-12,28,Citizen,South Africa,68934973,N/A,N/A,N/A,N/A,N/A,andilekhuluse@co.za,001-636-759-4878x494,"4125 Voortrekker Ithafa, Mbombela, 8687",Upington,Mpumalanga,5351,Product designer,Zulu,N/A
'PR40614636,Thembisile,Gumede,Female,1999-12-05,25,Citizen,Ghana,G5974972,Retirement Visa,2024-07-18,2034-07-16,PER20978,N/A,magagulasibonelo@com.gh,606.655.1849x8392,"5323 Short Umgwaqo, Kathu, 2273",Bethlehem,Northern Cape,3502,Television/film/video producer,Zulu,8
'TV34978,Nobuhle,Mnyandu,Female,2000-12-15,24,Citizen,Botswana,BO609530,Retirement Visa,2023-06-22,2023-12-03,VIS33034,N/A,thembisilentsele@net,+1-608-762-2245,"63 Churchill Indawo, Thohoyandou, 7985",Krugersdorp,Limpopo,2395,Charity officer,Zulu,20
'4909178269080,Mandla,Thembekwayo,Male,1949-09-17,75,Citizen,South Africa,22240808,N/A,N/A,N/A,N/A,N/A,tholelwandile@africa.com,+1-847-431-5752,"70 King Umgwaqo, Klerksdorp, 4014",Rustenburg,North West,4165,Naval architect,Zulu,N/A
'PR81120814,विपुल,मैती,Male,1974-09-09,51,Temporary Visa,India,53472190,Corporate Visa,2023-08-07,2033-08-04,PER19110,N/A,iish62@india.com,+91 8695960868,"2253 शेखर कलिता, अमरोहा 231859",चिराला,Northern Cape,468044,"Lighting technician, broadcasting/film/video",Hindi,9
